,Unnamed: 0,Original Label,ANGER,LOVE,SADNESS,SURPRISE,JOY,FEAR,Predicted Label
9306,9306,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9307,9307,fear,0.252,0.252,0.271,0.252,0.252,0.252,sadness
9308,9308,sadness,0.833,0.833,0.909,0.833,0.833,0.833,sadness
9309,9309,sadness,0.229,0.229,0.248,0.229,0.229,0.229,sadness
9310,9310,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9311,9311,love,0.243,0.243,0.261,0.243,0.243,0.243,sadness
9312,9312,sadness,0.336,0.336,0.361,0.336,0.336,0.336,sadness
9313,9313,joy,0.263,0.263,0.282,0.263,0.263,0.263,sadness
9314,9314,sadness,0.279,0.279,0.301,0.279,0.279,0.279,sadness
9315,9315,sadness,0.209,0.209,0.225,0.209,0.209,0.209,sadness
9316,9316,love,0.353,0.353,0.378,0.353,0.353,0.353,sadness
9317,9317,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9318,9318,sadness,0,0,0,0,0,0,not found
9319,9319,fear,0.31,0.31,0.333,0.31,0.31,0.31,sadness
9320,9320,joy,0.182,0.182,0.195,0.182,0.182,0.182,sadness
9321,9321,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9322,9322,joy,0.251,0.251,0.267,0.251,0.251,0.251,sadness
9323,9323,anger,0,0,0,0,0,0,not found
9324,9324,joy,0.356,0.356,0.383,0.356,0.356,0.356,sadness
9325,9325,fear,0.362,0.362,0.392,0.362,0.362,0.362,sadness
9326,9326,sadness,0,0,0,0,0,0,not found
9327,9327,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9328,9328,joy,0.247,0.247,0.265,0.247,0.247,0.247,sadness
9329,9329,love,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9330,9330,surprise,0,0,0,0,0,0,not found
9331,9331,joy,0.24,0.24,0.258,0.24,0.24,0.24,sadness
9332,9332,anger,0.215,0.215,0.232,0.215,0.215,0.215,sadness
9333,9333,love,0.29,0.29,0.313,0.29,0.29,0.29,sadness
9334,9334,anger,0.181,0.181,0.195,0.181,0.181,0.181,sadness
9335,9335,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
9336,9336,joy,0.321,0.321,0.349,0.321,0.321,0.321,sadness
9337,9337,joy,0.274,0.274,0.295,0.274,0.274,0.274,sadness
9338,9338,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9339,9339,love,0.118,0.118,0.125,0.118,0.118,0.118,sadness
9340,9340,sadness,0.276,0.276,0.298,0.276,0.276,0.276,sadness
9341,9341,love,0.199,0.199,0.215,0.199,0.199,0.199,sadness
9342,9342,joy,0.188,0.188,0.201,0.188,0.188,0.188,sadness
9343,9343,sadness,0,0,0,0,0,0,not found
9344,9344,joy,0.255,0.255,0.274,0.255,0.255,0.255,sadness
9345,9345,joy,0.21,0.21,0.225,0.21,0.21,0.21,sadness
9346,9346,anger,0.154,0.154,0.167,0.154,0.154,0.154,sadness
9347,9347,anger,0.336,0.336,0.367,0.336,0.336,0.336,sadness
9348,9348,joy,0.462,0.462,0.5,0.462,0.462,0.462,sadness
9349,9349,sadness,0.253,0.253,0.273,0.253,0.253,0.253,sadness
9350,9350,fear,0.308,0.308,0.333,0.308,0.308,0.308,sadness
9351,9351,sadness,0.267,0.267,0.286,0.267,0.267,0.267,sadness
9352,9352,joy,0.292,0.292,0.315,0.292,0.292,0.292,sadness
9353,9353,fear,0.125,0.125,0.133,0.125,0.125,0.125,sadness
9354,9354,joy,0.216,0.216,0.232,0.216,0.216,0.216,sadness
9355,9355,anger,0.154,0.154,0.167,0.154,0.154,0.154,sadness
9356,9356,sadness,0.341,0.341,0.368,0.341,0.341,0.341,sadness
9357,9357,joy,0.714,0.714,0.769,0.714,0.714,0.714,sadness
9358,9358,joy,0.202,0.202,0.217,0.202,0.202,0.202,sadness
9359,9359,joy,0.245,0.245,0.265,0.245,0.245,0.245,sadness
9360,9360,fear,0.321,0.321,0.348,0.321,0.321,0.321,sadness
9361,9361,fear,0.214,0.214,0.231,0.214,0.214,0.214,sadness
9362,9362,sadness,0.256,0.256,0.277,0.256,0.256,0.256,sadness
9363,9363,joy,0.38,0.38,0.409,0.38,0.38,0.38,sadness
9364,9364,sadness,0.288,0.288,0.31,0.288,0.288,0.288,sadness
9365,9365,sadness,0.132,0.132,0.142,0.132,0.132,0.132,sadness
9366,9366,joy,0.125,0.125,0.133,0.125,0.125,0.125,sadness
9367,9367,joy,0.286,0.286,0.308,0.286,0.286,0.286,sadness
9368,9368,sadness,0.265,0.265,0.286,0.265,0.265,0.265,sadness
9369,9369,joy,0.413,0.413,0.405,0.377,0.413,0.413,anger
9370,9370,fear,0.309,0.309,0.335,0.309,0.309,0.309,sadness
9371,9371,anger,0.385,0.385,0.415,0.403,0.385,0.385,sadness
9372,9372,joy,0.497,0.497,0.542,0.497,0.497,0.497,sadness
9373,9373,sadness,0.327,0.327,0.354,0.327,0.327,0.327,sadness
9374,9374,fear,0.236,0.236,0.254,0.236,0.236,0.236,sadness
9375,9375,joy,0.206,0.206,0.222,0.206,0.206,0.206,sadness
9376,9376,sadness,0.451,0.451,0.487,0.451,0.451,0.451,sadness
9377,9377,love,0.38,0.38,0.408,0.38,0.38,0.38,sadness
9378,9378,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9379,9379,sadness,0.227,0.227,0.243,0.227,0.227,0.227,sadness
9380,9380,joy,0.143,0.143,0.154,0.143,0.143,0.143,sadness
9381,9381,surprise,0.268,0.268,0.287,0.268,0.268,0.268,sadness
9382,9382,joy,0.278,0.278,0.302,0.278,0.278,0.278,sadness
9383,9383,joy,0.268,0.268,0.287,0.268,0.268,0.268,sadness
9384,9384,fear,0.222,0.222,0.241,0.222,0.222,0.222,sadness
9385,9385,anger,0.258,0.258,0.278,0.258,0.258,0.258,sadness
9386,9386,fear,0.281,0.281,0.3,0.281,0.281,0.281,sadness
9387,9387,fear,0.274,0.274,0.294,0.274,0.274,0.274,sadness
9388,9388,anger,0.364,0.364,0.388,0.364,0.364,0.364,sadness
9389,9389,joy,0.571,0.571,0.615,0.571,0.571,0.571,sadness
9390,9390,anger,0.196,0.196,0.21,0.196,0.196,0.196,sadness
9391,9391,anger,0.279,0.279,0.3,0.279,0.279,0.279,sadness
9392,9392,surprise,0.502,0.502,0.542,0.502,0.502,0.502,sadness
9393,9393,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9394,9394,fear,0.451,0.451,0.488,0.451,0.451,0.451,sadness
9395,9395,sadness,0.308,0.308,0.333,0.308,0.308,0.308,sadness
9396,9396,joy,0.307,0.307,0.331,0.307,0.307,0.307,sadness
9397,9397,joy,0.382,0.411,0.382,0.354,0.382,0.382,love
9398,9398,joy,0.56,0.56,0.608,0.56,0.56,0.56,sadness
9399,9399,sadness,0.304,0.304,0.328,0.304,0.304,0.304,sadness
9400,9400,love,0.463,0.486,0.474,0.439,0.463,0.463,love
9401,9401,sadness,0.295,0.295,0.319,0.295,0.295,0.295,sadness
9402,9402,joy,0.511,0.511,0.551,0.511,0.511,0.511,sadness
9403,9403,sadness,0.367,0.367,0.394,0.367,0.367,0.367,sadness
9404,9404,joy,0.188,0.188,0.2,0.188,0.188,0.188,sadness
9405,9405,fear,0.211,0.211,0.227,0.211,0.211,0.211,sadness
9406,9406,sadness,0.252,0.252,0.271,0.252,0.252,0.252,sadness
9407,9407,joy,0.523,0.523,0.568,0.523,0.523,0.523,sadness
9408,9408,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9409,9409,anger,0.365,0.365,0.395,0.365,0.365,0.365,sadness
9410,9410,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9411,9411,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9412,9412,sadness,0,0,0,0,0,0,not found
9413,9413,joy,0.429,0.429,0.462,0.429,0.429,0.429,sadness
9414,9414,anger,0.279,0.279,0.3,0.279,0.279,0.279,sadness
9415,9415,joy,0.769,0.769,0.833,0.769,0.769,0.769,sadness
9416,9416,sadness,0.143,0.143,0.154,0.143,0.143,0.143,sadness
9417,9417,fear,0.485,0.514,0.492,0.457,0.485,0.485,love
9418,9418,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
9419,9419,joy,0.226,0.226,0.245,0.226,0.226,0.226,sadness
9420,9420,sadness,0.298,0.298,0.319,0.298,0.298,0.298,sadness
9421,9421,sadness,0.372,0.372,0.403,0.372,0.372,0.372,sadness
9422,9422,anger,0.225,0.225,0.244,0.225,0.225,0.225,sadness
9423,9423,love,0.22,0.22,0.237,0.22,0.22,0.22,sadness
9424,9424,sadness,0.321,0.321,0.349,0.321,0.321,0.321,sadness
9425,9425,sadness,0.418,0.418,0.436,0.404,0.418,0.418,sadness
9426,9426,joy,0.372,0.372,0.402,0.372,0.372,0.372,sadness
9427,9427,joy,0.247,0.247,0.269,0.247,0.247,0.247,sadness
9428,9428,anger,0.154,0.154,0.167,0.154,0.154,0.154,sadness
9429,9429,love,0.361,0.361,0.389,0.361,0.361,0.361,sadness
9430,9430,anger,0.28,0.28,0.302,0.28,0.28,0.28,sadness
9431,9431,sadness,0.417,0.417,0.455,0.417,0.417,0.417,sadness
9432,9432,sadness,0,0,0,0,0,0,not found
9433,9433,joy,0.354,0.354,0.382,0.354,0.354,0.354,sadness
9434,9434,sadness,0.31,0.31,0.332,0.31,0.31,0.31,sadness
9435,9435,surprise,0.424,0.424,0.456,0.472,0.424,0.424,surprise
9436,9436,surprise,0.226,0.226,0.245,0.226,0.226,0.226,sadness
9437,9437,sadness,0.283,0.283,0.305,0.283,0.283,0.283,sadness
9438,9438,fear,0.231,0.231,0.248,0.231,0.231,0.231,sadness
9439,9439,joy,0.458,0.506,0.441,0.41,0.458,0.458,love
9440,9440,joy,0.269,0.269,0.289,0.269,0.269,0.269,sadness
9441,9441,joy,0.225,0.225,0.242,0.225,0.225,0.225,sadness
9442,9442,fear,0.24,0.24,0.259,0.24,0.24,0.24,sadness
9443,9443,sadness,0.143,0.143,0.154,0.143,0.143,0.143,sadness
9444,9444,joy,0.307,0.307,0.333,0.307,0.307,0.307,sadness
9445,9445,fear,0.166,0.166,0.177,0.166,0.166,0.166,sadness
9446,9446,sadness,0.226,0.226,0.245,0.226,0.226,0.226,sadness
9447,9447,joy,0.271,0.271,0.29,0.271,0.271,0.271,sadness
9448,9448,fear,0.235,0.235,0.25,0.235,0.235,0.235,sadness
9449,9449,joy,0.111,0.111,0.118,0.111,0.111,0.111,sadness
9450,9450,joy,0.246,0.246,0.263,0.246,0.246,0.246,sadness
9451,9451,sadness,0.286,0.286,0.308,0.286,0.286,0.286,sadness
9452,9452,fear,0.411,0.411,0.446,0.411,0.411,0.411,sadness
9453,9453,joy,0.196,0.196,0.21,0.196,0.196,0.196,sadness
9454,9454,anger,0.483,0.483,0.526,0.483,0.483,0.483,sadness
9455,9455,fear,0,0,0,0,0,0,not found
9456,9456,sadness,0.3,0.3,0.325,0.3,0.3,0.3,sadness
9457,9457,joy,0.441,0.441,0.429,0.4,0.441,0.483,fear
9458,9458,anger,0.215,0.215,0.23,0.215,0.215,0.215,sadness
9459,9459,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9460,9460,joy,0.286,0.286,0.308,0.286,0.286,0.286,sadness
9461,9461,sadness,0.258,0.258,0.276,0.258,0.258,0.258,sadness
9462,9462,sadness,0.216,0.216,0.233,0.216,0.216,0.216,sadness
9463,9463,sadness,0.833,0.833,0.909,0.833,0.833,0.833,sadness
9464,9464,sadness,0.26,0.26,0.28,0.26,0.26,0.26,sadness
9465,9465,sadness,0.256,0.256,0.278,0.256,0.256,0.256,sadness
9466,9466,love,0.189,0.189,0.203,0.189,0.189,0.189,sadness
9467,9467,sadness,0.38,0.38,0.412,0.38,0.38,0.38,sadness
9468,9468,anger,0.237,0.237,0.258,0.237,0.237,0.237,sadness
9469,9469,fear,0.287,0.287,0.31,0.287,0.287,0.287,sadness
9470,9470,sadness,0.223,0.223,0.242,0.223,0.223,0.223,sadness
9471,9471,joy,0.335,0.335,0.363,0.335,0.335,0.335,sadness
9472,9472,sadness,0.268,0.268,0.287,0.268,0.268,0.268,sadness
9473,9473,sadness,0.188,0.188,0.2,0.188,0.188,0.188,sadness
9474,9474,love,0,0,0,0,0,0,not found
9475,9475,fear,0.241,0.241,0.26,0.241,0.241,0.241,sadness
9476,9476,anger,0.239,0.239,0.257,0.239,0.239,0.239,sadness
9477,9477,anger,0.28,0.28,0.302,0.28,0.28,0.28,sadness
9478,9478,joy,0.275,0.275,0.295,0.275,0.275,0.275,sadness
9479,9479,fear,0.482,0.482,0.518,0.554,0.482,0.482,surprise
9480,9480,joy,0.268,0.268,0.287,0.268,0.268,0.268,sadness
9481,9481,joy,0.321,0.321,0.348,0.321,0.321,0.321,sadness
9482,9482,sadness,0.55,0.55,0.597,0.55,0.55,0.55,sadness
9483,9483,sadness,0.236,0.236,0.255,0.236,0.236,0.236,sadness
9484,9484,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9485,9485,sadness,0.411,0.446,0.403,0.375,0.411,0.411,love
9486,9486,sadness,0.247,0.247,0.265,0.247,0.247,0.247,sadness
9487,9487,anger,0.292,0.292,0.315,0.292,0.292,0.292,sadness
9488,9488,fear,0.175,0.175,0.188,0.175,0.175,0.175,sadness
9489,9489,sadness,0.323,0.323,0.347,0.323,0.323,0.323,sadness
9490,9490,love,0,0,0,0,0,0,not found
9491,9491,joy,0.31,0.31,0.334,0.31,0.31,0.31,sadness
9492,9492,sadness,0.384,0.384,0.414,0.384,0.384,0.384,sadness
9493,9493,joy,0.206,0.206,0.221,0.206,0.206,0.206,sadness
9494,9494,joy,0.279,0.279,0.3,0.279,0.279,0.279,sadness
9495,9495,fear,0.479,0.479,0.521,0.479,0.479,0.479,sadness
9496,9496,fear,0.233,0.233,0.251,0.233,0.233,0.233,sadness
9497,9497,joy,0.228,0.228,0.244,0.228,0.228,0.228,sadness
9498,9498,sadness,0.187,0.187,0.202,0.187,0.187,0.187,sadness
9499,9499,love,0.345,0.345,0.373,0.345,0.345,0.345,sadness
9500,9500,sadness,0.129,0.129,0.138,0.129,0.129,0.129,sadness
9501,9501,sadness,0.229,0.229,0.245,0.229,0.229,0.229,sadness
9502,9502,love,0.203,0.203,0.219,0.203,0.203,0.203,sadness
9503,9503,fear,0.367,0.367,0.404,0.367,0.367,0.367,sadness
9504,9504,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9505,9505,anger,0.292,0.292,0.315,0.292,0.292,0.292,sadness
9506,9506,joy,0.347,0.347,0.369,0.347,0.347,0.347,sadness
9507,9507,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9508,9508,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9509,9509,joy,0.323,0.323,0.35,0.323,0.323,0.323,sadness
9510,9510,anger,0.337,0.337,0.364,0.337,0.337,0.337,sadness
9511,9511,joy,0.33,0.33,0.356,0.33,0.33,0.33,sadness
9512,9512,sadness,0.328,0.328,0.337,0.314,0.328,0.343,fear
9513,9513,sadness,0.275,0.275,0.296,0.275,0.275,0.275,sadness
9514,9514,sadness,0.258,0.258,0.276,0.258,0.258,0.258,sadness
9515,9515,sadness,0.396,0.396,0.43,0.396,0.396,0.396,sadness
9516,9516,fear,0.56,0.56,0.608,0.56,0.56,0.56,sadness
9517,9517,sadness,0.714,0.786,0.692,0.643,0.714,0.714,love
9518,9518,anger,0.403,0.403,0.436,0.403,0.403,0.403,sadness
9519,9519,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9520,9520,joy,0.311,0.311,0.337,0.311,0.311,0.311,sadness
9521,9521,anger,0.262,0.262,0.28,0.262,0.262,0.262,sadness
9522,9522,anger,0.154,0.154,0.167,0.154,0.154,0.154,sadness
9523,9523,love,0.302,0.302,0.326,0.302,0.302,0.302,sadness
9524,9524,joy,0.262,0.262,0.28,0.262,0.262,0.262,sadness
9525,9525,fear,0.237,0.237,0.258,0.237,0.237,0.237,sadness
9526,9526,joy,0,0,0,0,0,0,not found
9527,9527,sadness,0.407,0.407,0.44,0.407,0.407,0.407,sadness
9528,9528,sadness,0.225,0.225,0.242,0.225,0.225,0.225,sadness
9529,9529,surprise,0.268,0.268,0.287,0.268,0.268,0.268,sadness
9530,9530,joy,0,0,0,0,0,0,not found
9531,9531,joy,0.205,0.205,0.221,0.205,0.205,0.205,sadness
9532,9532,joy,0.267,0.267,0.286,0.267,0.267,0.267,sadness
9533,9533,sadness,0.178,0.178,0.191,0.178,0.178,0.178,sadness
9534,9534,joy,0.287,0.287,0.31,0.287,0.287,0.287,sadness
9535,9535,sadness,0.257,0.257,0.277,0.257,0.257,0.257,sadness
9536,9536,anger,0.494,0.494,0.537,0.494,0.494,0.494,sadness
9537,9537,anger,0.234,0.234,0.251,0.234,0.234,0.234,sadness
9538,9538,joy,0.237,0.237,0.254,0.237,0.237,0.237,sadness
9539,9539,sadness,0.37,0.37,0.4,0.37,0.37,0.37,sadness
9540,9540,sadness,0.428,0.428,0.465,0.428,0.428,0.428,sadness
9541,9541,sadness,0.142,0.142,0.153,0.142,0.142,0.142,sadness
9542,9542,joy,0.44,0.44,0.474,0.44,0.44,0.44,sadness
9543,9543,sadness,0.56,0.56,0.608,0.56,0.56,0.56,sadness
9544,9544,love,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9545,9545,joy,0.218,0.218,0.233,0.218,0.218,0.218,sadness
9546,9546,surprise,0.31,0.31,0.336,0.31,0.31,0.31,sadness
9547,9547,sadness,0.44,0.44,0.476,0.44,0.44,0.44,sadness
9548,9548,sadness,0.336,0.336,0.362,0.336,0.336,0.336,sadness
9549,9549,joy,0.405,0.405,0.434,0.405,0.405,0.405,sadness
9550,9550,anger,0.292,0.292,0.315,0.292,0.292,0.292,sadness
9551,9551,sadness,0.304,0.304,0.329,0.304,0.304,0.304,sadness
9552,9552,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9553,9553,fear,0.3,0.3,0.325,0.3,0.3,0.3,sadness
9554,9554,fear,0.188,0.188,0.2,0.188,0.188,0.188,sadness
9555,9555,sadness,0.148,0.148,0.16,0.148,0.148,0.148,sadness
9556,9556,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9557,9557,joy,0.334,0.334,0.362,0.334,0.334,0.334,sadness
9558,9558,joy,0.286,0.286,0.308,0.286,0.286,0.286,sadness
9559,9559,joy,0.278,0.278,0.299,0.278,0.278,0.278,sadness
9560,9560,love,0.667,0.667,0.714,0.667,0.667,0.667,sadness
9561,9561,love,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9562,9562,love,0.384,0.384,0.415,0.384,0.384,0.384,sadness
9563,9563,joy,0.225,0.225,0.241,0.225,0.225,0.225,sadness
9564,9564,fear,0.56,0.56,0.608,0.56,0.56,0.56,sadness
9565,9565,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9566,9566,joy,0.144,0.144,0.155,0.144,0.144,0.144,sadness
9567,9567,sadness,0,0,0,0,0,0,not found
9568,9568,anger,0.36,0.36,0.383,0.36,0.36,0.36,sadness
9569,9569,joy,0.295,0.295,0.319,0.295,0.295,0.295,sadness
9570,9570,joy,0.247,0.247,0.264,0.247,0.247,0.247,sadness
9571,9571,anger,0.266,0.266,0.288,0.266,0.266,0.266,sadness
9572,9572,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9573,9573,anger,0.217,0.217,0.232,0.217,0.217,0.217,sadness
9574,9574,sadness,0.202,0.202,0.217,0.202,0.202,0.202,sadness
9575,9575,love,0.571,0.571,0.621,0.571,0.571,0.571,sadness
9576,9576,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9577,9577,sadness,0.361,0.361,0.386,0.361,0.361,0.361,sadness
9578,9578,surprise,0.281,0.281,0.303,0.281,0.281,0.281,sadness
9579,9579,sadness,0.192,0.192,0.206,0.192,0.192,0.192,sadness
9580,9580,sadness,0.162,0.162,0.177,0.162,0.162,0.162,sadness
9581,9581,sadness,0.275,0.275,0.296,0.275,0.275,0.275,sadness
9582,9582,sadness,0.307,0.307,0.333,0.307,0.307,0.307,sadness
9583,9583,sadness,0.25,0.25,0.269,0.25,0.25,0.25,sadness
9584,9584,anger,0.833,0.833,0.909,0.833,0.833,0.833,sadness
9585,9585,sadness,0.292,0.292,0.316,0.292,0.292,0.292,sadness
9586,9586,anger,0.22,0.22,0.236,0.22,0.22,0.22,sadness
9587,9587,love,0.333,0.333,0.361,0.333,0.333,0.333,sadness
9588,9588,anger,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9589,9589,joy,0.222,0.222,0.239,0.222,0.222,0.222,sadness
9590,9590,anger,0.32,0.32,0.348,0.32,0.32,0.32,sadness
9591,9591,fear,0.182,0.182,0.2,0.182,0.182,0.182,sadness
9592,9592,fear,0.308,0.308,0.333,0.308,0.308,0.308,sadness
9593,9593,sadness,0.399,0.399,0.434,0.399,0.399,0.399,sadness
9594,9594,fear,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9595,9595,fear,0.29,0.29,0.313,0.29,0.29,0.29,sadness
9596,9596,joy,0.168,0.168,0.18,0.168,0.168,0.168,sadness
9597,9597,anger,0.266,0.266,0.286,0.266,0.266,0.266,sadness
9598,9598,joy,0.286,0.286,0.308,0.286,0.286,0.286,sadness
9599,9599,joy,0.244,0.244,0.262,0.244,0.244,0.244,sadness
9600,9600,sadness,0.333,0.333,0.36,0.333,0.333,0.333,sadness
9601,9601,sadness,0.346,0.346,0.374,0.346,0.346,0.346,sadness
9602,9602,joy,0.264,0.264,0.285,0.264,0.264,0.264,sadness
9603,9603,sadness,0.472,0.472,0.512,0.472,0.472,0.472,sadness
9604,9604,sadness,0.357,0.357,0.385,0.357,0.357,0.357,sadness
9605,9605,fear,0.23,0.23,0.247,0.23,0.23,0.23,sadness
9606,9606,sadness,0,0,0,0,0,0,not found
9607,9607,joy,0.279,0.279,0.298,0.279,0.279,0.279,sadness
9608,9608,joy,0.154,0.154,0.167,0.154,0.154,0.154,sadness
9609,9609,surprise,0.23,0.23,0.247,0.23,0.23,0.23,sadness
9610,9610,sadness,0,0,0,0,0,0,not found
9611,9611,love,0.332,0.332,0.358,0.332,0.332,0.332,sadness
9612,9612,sadness,0.647,0.647,0.705,0.647,0.647,0.647,sadness
9613,9613,love,0.209,0.209,0.225,0.209,0.209,0.209,sadness
9614,9614,joy,0.5,0.5,0.545,0.5,0.5,0.5,sadness
9615,9615,sadness,0.479,0.479,0.521,0.479,0.479,0.479,sadness
9616,9616,joy,0.241,0.241,0.261,0.241,0.241,0.241,sadness
9617,9617,anger,0.333,0.333,0.364,0.333,0.333,0.333,sadness
9618,9618,joy,0.331,0.331,0.356,0.331,0.331,0.331,sadness
9619,9619,anger,0.366,0.366,0.396,0.366,0.366,0.366,sadness
9620,9620,fear,0.166,0.166,0.177,0.166,0.166,0.166,sadness
9621,9621,joy,0.264,0.264,0.285,0.264,0.264,0.264,sadness
9622,9622,love,0.433,0.433,0.467,0.433,0.433,0.433,sadness
9623,9623,sadness,0.251,0.251,0.27,0.251,0.251,0.251,sadness
9624,9624,sadness,0.21,0.21,0.226,0.21,0.21,0.21,sadness
9625,9625,love,0.216,0.216,0.233,0.216,0.216,0.216,sadness
9626,9626,sadness,0.238,0.238,0.257,0.238,0.238,0.238,sadness
9627,9627,joy,0.289,0.289,0.309,0.289,0.289,0.289,sadness
9628,9628,joy,0.3,0.3,0.325,0.3,0.3,0.3,sadness
9629,9629,anger,0.425,0.425,0.458,0.425,0.425,0.425,sadness
9630,9630,joy,0.133,0.133,0.143,0.133,0.133,0.133,sadness
9631,9631,anger,0.29,0.29,0.313,0.29,0.29,0.29,sadness
9632,9632,love,0.226,0.226,0.242,0.226,0.226,0.226,sadness
9633,9633,sadness,0.246,0.246,0.267,0.246,0.246,0.246,sadness
9634,9634,anger,0.182,0.182,0.2,0.182,0.182,0.182,sadness
9635,9635,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9636,9636,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9637,9637,joy,0.243,0.243,0.261,0.243,0.243,0.243,sadness
9638,9638,sadness,0.277,0.277,0.297,0.277,0.277,0.277,sadness
9639,9639,joy,0.517,0.517,0.559,0.517,0.517,0.517,sadness
9640,9640,anger,0.378,0.378,0.368,0.343,0.378,0.378,anger
9641,9641,anger,0.217,0.217,0.232,0.217,0.217,0.217,sadness
9642,9642,sadness,0.211,0.211,0.222,0.211,0.211,0.211,sadness
9643,9643,love,0.25,0.25,0.269,0.25,0.25,0.25,sadness
9644,9644,joy,0.328,0.328,0.355,0.328,0.328,0.328,sadness
9645,9645,joy,0.244,0.244,0.265,0.244,0.244,0.244,sadness
9646,9646,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9647,9647,love,0.299,0.299,0.327,0.299,0.299,0.299,sadness
9648,9648,love,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9649,9649,surprise,0.303,0.303,0.328,0.303,0.303,0.303,sadness
9650,9650,joy,0.281,0.281,0.303,0.281,0.281,0.281,sadness
9651,9651,joy,0.361,0.361,0.391,0.361,0.361,0.361,sadness
9652,9652,joy,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9653,9653,joy,0.421,0.421,0.457,0.421,0.421,0.421,sadness
9654,9654,joy,0.181,0.181,0.192,0.181,0.181,0.181,sadness
9655,9655,sadness,0.328,0.328,0.355,0.328,0.328,0.328,sadness
9656,9656,joy,0.308,0.308,0.333,0.308,0.308,0.308,sadness
9657,9657,anger,0.49,0.49,0.533,0.49,0.49,0.49,sadness
9658,9658,fear,0.428,0.428,0.464,0.428,0.428,0.428,sadness
9659,9659,anger,0.364,0.364,0.4,0.364,0.364,0.364,sadness
9660,9660,love,0,0,0,0,0,0,not found
9661,9661,sadness,0.293,0.293,0.315,0.293,0.293,0.293,sadness
9662,9662,joy,0.333,0.333,0.364,0.333,0.333,0.333,sadness
9663,9663,sadness,0.364,0.364,0.4,0.364,0.364,0.364,sadness
9664,9664,joy,0.277,0.277,0.297,0.277,0.277,0.277,sadness
9665,9665,joy,0.324,0.324,0.35,0.324,0.324,0.324,sadness
9666,9666,joy,0.21,0.21,0.226,0.21,0.21,0.21,sadness
9667,9667,surprise,0.462,0.462,0.5,0.462,0.462,0.462,sadness
9668,9668,joy,0.276,0.276,0.294,0.276,0.276,0.276,sadness
9669,9669,joy,0.234,0.234,0.251,0.234,0.234,0.234,sadness
9670,9670,surprise,0.229,0.229,0.245,0.229,0.229,0.229,sadness
9671,9671,sadness,0.238,0.238,0.256,0.238,0.238,0.238,sadness
9672,9672,sadness,0.429,0.429,0.462,0.429,0.429,0.429,sadness
9673,9673,love,0.167,0.167,0.182,0.167,0.167,0.167,sadness
9674,9674,anger,0.22,0.22,0.236,0.22,0.22,0.22,sadness
9675,9675,joy,0.235,0.235,0.25,0.235,0.235,0.235,sadness
9676,9676,love,0.163,0.163,0.174,0.163,0.163,0.163,sadness
9677,9677,fear,0.133,0.133,0.143,0.133,0.133,0.133,sadness
9678,9678,love,0.511,0.511,0.551,0.511,0.511,0.511,sadness
9679,9679,fear,0.488,0.488,0.531,0.488,0.488,0.488,sadness
9680,9680,joy,0.576,0.612,0.586,0.54,0.576,0.576,love
9681,9681,sadness,0.25,0.25,0.267,0.25,0.25,0.25,sadness
9682,9682,anger,0.319,0.319,0.344,0.319,0.319,0.319,sadness
9683,9683,sadness,0.258,0.258,0.276,0.258,0.258,0.258,sadness
9684,9684,joy,0.345,0.345,0.372,0.345,0.345,0.345,sadness
9685,9685,joy,0.388,0.416,0.388,0.359,0.388,0.388,love
